77464,29.61807,-95.94148
77465,28.71152,-96.22545
77466,29.80003,-96.01085
77467,29.23345,-96.18563
77468,29.14681,-95.85173
77469,29.49229,-95.70571
77470,29.52775,-96.55305
77471,29.55159,-95.86785
77473,29.79459,-96.1038
77474,29.77583,-96.18518
77475,29.50419,-96.66026
77476,29.67551,-95.97105
77477,29.62625,-95.56718
77478,29.61896,-95.6077
77479,29.56503,-95.6346
77480,29.09388,-95.76692
77481,29.47053,-95.56975
77482,29.09351,-95.88411
77483,28.77467,-95.86638
77484,30.07924,-95.92812
77485,29.64118,-96.06236
77486,29.15495,-95.6805
77488,29.29833,-96.09821
77489,29.60068,-95.51605
77493,29.85193,-95.83025
77494,29.74566,-95.82302
77498,29.64224,-95.65244
77502,29.67984,-95.19953
77503,29.69078,-95.15781
77504,29.64766,-95.19007
77505,29.64895,-95.14284
77506,29.71786,-95.19018
77507,29.62332,-95.06582
77510,29.34788,-95.09089
77511,29.38638,-95.23769
77514,29.69096,-94.62598
77515,29.17604,-95.44955
77517,29.36253,-95.1369
77518,29.50544,-94.98664
77519,30.21124,-94.58596
77520,29.74599,-95.00388
77521,29.81298,-94.96233
77523,29.77598,-94.8632
77530,29.78948,-95.11159
77531,29.03895,-95.40071
77532,29.93177,-95.05602
77533,30.09139,-94.59488
77534,29.21335,-95.30387
77535,30.05129,-94.91569
77536,29.69021,-95.11891
77538,29.99217,-94.53976
77539,29.45578,-95.02723
77541,29.01496,-95.32667
77545,29.53729,-95.47242
77546,29.5132,-95.19352
77547,29.74018,-95.23836
77550,29.31021,-94.77706
77551,29.27903,-94.83502
77554,29.23187,-94.92544
77560,29.86399,-94.59643
77561,30.13459,-94.73551
77562,29.82917,-95.05473
77563,29.31123,-95.01822
77564,30.21811,-94.65989
77565,29.53925,-95.03229
77566,29.04971,-95.47511
77568,29.36653,-94.98773
77571,29.69287,-95.06012
77573,29.50213,-95.08636
77575,30.07738,-94.73666
77577,29.25966,-95.26731
77578,29.47794,-95.36757
77580,29.85706,-94.88081
77581,29.5624,-95.27982
77582,30.01371,-94.65497
77583,29.37763,-95.4585
77584,29.54577,-95.35013
77585,30.29949,-94.5294
77586,29.58267,-95.03391
77587,29.66117,-95.22865
77590,29.3804,-94.91759
77591,29.39971,-95.00074
77597,29.82811,-94.69521
77598,29.53766,-95.13714
77611,30.01259,-93.8222
77612,30.39851,-93.93276
77613,30.02493,-94.35393
77614,30.3055,-93.76033
77615,30.35713,-94.06563
77616,30.56804,-94.2117
77617,29.51128,-94.51052
77619,29.94549,-93.9165
77622,29.85741,-94.29467
77623,29.55957,-94.41621
77624,30.68674,-94.2822
77625,30.37032,-94.3923
77627,29.99095,-94.00772
77629,29.97476,-94.42727
77630,30.06534,-93.86844
77632,30.2014,-93.80477
77640,29.88021,-93.94152
77642,29.93917,-93.91606
77650,29.42995,-94.68096
77651,29.98036,-93.94821
77655,29.71338,-93.95306
77656,30.42866,-94.16887
77657,30.22549,-94.18862
77659,30.15775,-94.43279
77660,30.63993,-94.14105
77661,29.78021,-94.36861
77662,30.1793,-94.01876
77663,30.51033,-94.4052
77664,30.58901,-94.39529
77665,29.78697,-94.40969
77701,30.07321,-94.10579
77702,30.08624,-94.12825
77703,30.11522,-94.10906
77705,29.90652,-94.16961
77706,30.10049,-94.16717
77707,30.05323,-94.1748
77708,30.14747,-94.15128
77713,30.06777,-94.25716
77801,30.63968,-96.36451
77802,30.6609,-96.32233
77803,30.67835,-96.3867
77807,30.6783,-96.47982
77808,30.78965,-96.31362
77830,30.52648,-96.00849
77831,30.73144,-95.90933
77833,30.20842,-96.40797
77835,30.19439,-96.59257
77836,30.53798,-96.67813
77837,31.00704,-96.67718
77840,30.6115,-96.32332
77845,30.56212,-96.27607
77852,30.42833,-96.7573
77853,30.3623,-96.84035
77855,31.14741,-96.11217
77856,31.07714,-96.41499
77857,30.78246,-96.73927
77859,30.88012,-96.51707
77861,30.72477,-96.09908
77863,30.39306,-96.55946
77864,30.96087,-95.89297
77865,31.22275,-96.22553
77866,30.49356,-96.21034
77867,30.74163,-96.56992
77868,30.36954,-96.05815
77871,31.05129,-96.10903
77872,30.88539,-96.0971
77873,30.57489,-95.79934
77875,30.58119,-95.94675
77876,30.60369,-95.85656
77878,30.47222,-96.45089
77879,30.40078,-96.49378
77880,30.28283,-96.1863
77882,30.91139,-96.37909
77901,28.80629,-96.98553
77904,28.91788,-97.0311
77905,28.72789,-97.0508
77950,28.26427,-96.89666
77951,28.63476,-96.91183
77954,29.0966,-97.29533
77957,29.03022,-96.70606
77960,28.65306,-97.2461
77961,28.85684,-96.35947
77962,29.03253,-96.5023
77963,28.65589,-97.40093
77964,29.38023,-96.84301
77968,28.90619,-96.84952
77969,28.77579,-96.64719
77970,28.84533,-96.43153
77971,28.83063,-96.52176
77973,28.54094,-96.95512
77974,28.89295,-97.29275
77975,29.56843,-97.08818
77976,28.94057,-97.1342
77977,28.68082,-96.80183
77978,28.69152,-96.5991
77979,28.60248,-96.6017
77982,28.44903,-96.48657
77983,28.39874,-96.64049
77984,29.45373,-97.18849
77986,29.47661,-96.79607
77987,29.34569,-97.08019
77988,28.84701,-96.87547
77990,28.48098,-96.93438
77991,28.7866,-96.59467
77993,28.85158,-97.433
77994,29.17977,-97.46563
77995,29.20384,-97.08814
78002,29.28305,-98.73652
78003,29.71092,-99.09823
78004,29.85767,-98.53773
78005,28.92848,-98.84668
78006,29.86869,-98.71368
78007,28.48212,-98.40373
78008,28.72478,-98.25911
78009,29.36251,-98.88442
78010,29.91122,-99.04698
78011,28.80267,-98.73441
78012,28.75792,-98.45578
78013,29.97798,-98.90647
78014,28.39837,-99.10946
78015,29.7439,-98.64785
78016,29.18499,-98.95692
78017,28.72456,-99.20455
78019,28.02401,-99.28461
78021,28.4318,-98.83489
78022,28.24222,-98.16421
78023,29.61549,-98.75443
78024,29.9964,-99.48622
78025,30.07971,-99.28562
78026,28.75573,-98.54754
78027,29.98193,-98.53868
78028,30.04115,-99.16276
78029,29.90078,-99.1898
78039,29.31324,-98.82528
78040,27.51349,-99.50232
78041,27.55489,-99.46889
78043,27.54037,-99.27447
78044,27.75613,-99.22748
78045,27.83197,-99.65963
78046,27.38371,-99.36803
78050,29.08924,-98.50258
78052,29.20582,-98.77427
78055,29.8184,-99.31923
78056,29.53896,-98.94184
78057,29.03924,-99.02185
78058,30.13188,-99.59042
78059,29.19236,-98.84143
78061,28.90162,-99.13104
78063,29.68793,-98.91424
78064,28.9206,-98.4249
78065,29.08152,-98.64437
78066,29.49065,-98.89042
78067,27.11312,-99.32793
78069,29.18973,-98.68045
78070,29.89291,-98.40732
78071,28.47756,-98.19733
78072,28.32631,-98.58357
78073,29.24569,-98.6213
78074,29.94234,-98.79214
78075,28.58862,-98.26823
78076,26.93149,-99.13382
78101,29.34444,-98.23316
78102,28.4094,-97.71733
78104,28.52361,-97.76197
78107,28.57827,-97.59484
78108,29.57354,-98.22068
78109,29.47977,-98.29295
78111,29.03696,-97.74074
78112,29.21353,-98.37266
78113,28.94563,-98.13611
78114,29.12124,-98.19708
78116,29.11275,-97.75677
78117,28.95092,-97.95736
78118,28.87574,-97.94729
78119,28.71739,-97.91187
78121,29.35118,-98.10241
78122,29.44512,-97.72212
78123,29.60056,-98.04236
78124,29.5585,-98.15176
78125,28.53184,-97.96656
78130,29.69224,-98.06877
78132,29.76299,-98.19
78133,29.88119,-98.24624
78140,29.30758,-97.7619
78141,28.90484,-97.62365
78142,28.53632,-97.81297
78143,29.26267,-97.86085
78144,28.95506,-97.88795
78145,28.64539,-97.99248
78146,28.6038,-97.83989
78147,29.07375,-98.08017
78148,29.54331,-98.29609
78151,28.86788,-97.70986
78152,29.43046,-98.20171
78154,29.54774,-98.26574
78155,29.53305,-97.93832
78159,29.23031,-97.58247
78160,29.24182,-97.9285
78161,29.28741,-98.05012
78162,28.57816,-97.79447
78163,29.7663,-98.44514
78164,28.9792,-97.5188
78201,29.46901,-98.52861
78202,29.42821,-98.46078
78203,29.41513,-98.4593
78204,29.40327,-98.50368
78205,29.42364,-98.48647
78207,29.42223,-98.52545
78208,29.4399,-98.45823
78209,29.48899,-98.45675
78210,29.39597,-98.46433
78211,29.34644,-98.56327
78212,29.46447,-98.49222
78213,29.51745,-98.52358
78214,29.34944,-98.47971
78215,29.4404,-98.48031
78216,29.53641,-98.48999
78217,29.54073,-98.42097
78218,29.49354,-98.39948
78219,29.44137,-98.38459
78220,29.41308,-98.40152
78221,29.28097,-98.47529
78222,29.3679,-98.38334
78223,29.31102,-98.38675
78224,29.30831,-98.53751
78225,29.38795,-98.52586
78226,29.38442,-98.56885
78227,29.39654,-98.64019
78228,29.46072,-98.57201
78229,29.5056,-98.57261
78230,29.5455,-98.55571
78231,29.57978,-98.54504
78232,29.58792,-98.47503
78233,29.55483,-98.36323
78234,29.46108,-98.43715
78235,29.34244,-98.43934
78236,29.3859,-98.62256
78237,29.42079,-98.56832
78238,29.47088,-98.61925
78239,29.51664,-98.3625
78240,29.5244,-98.60813
78242,29.35067,-98.60751
78244,29.47702,-98.35075
78245,29.40106,-98.73549
78247,29.58005,-98.41196
78248,29.59022,-98.52553
78249,29.56752,-98.614
78250,29.50341,-98.66668
78251,29.46292,-98.67763
78252,29.34167,-98.69682
78253,29.46899,-98.78885
78254,29.53011,-98.72805
78255,29.64814,-98.66405
78256,29.62272,-98.6262
78257,29.64373,-98.57713
78258,29.63574,-98.49282
78259,29.62512,-98.42031
78260,29.69737,-98.49212
78261,29.69189,-98.40072
78263,29.35084,-98.31219
78264,29.19868,-98.50534
78266,29.65611,-98.3295
78330,27.7656,-97.91378
78332,27.71671,-98.13208
78336,27.94356,-97.1862
78338,26.86821,-97.73585
78339,27.80036,-97.7912
78340,28.12472,-97.20982
78341,27.57551,-98.46636
78342,27.66012,-98.07572
78343,27.62163,-97.77216
78344,27.56303,-98.85966
78347,27.57337,-97.48642
78349,27.37501,-98.29983
78351,27.66779,-97.75258
78352,27.98154,-97.68978
78353,26.88621,-98.23927
78355,27.18855,-98.20304
78357,27.93286,-98.5629
78358,28.06841,-97.04325
78359,27.93021,-97.30056
78360,26.8605,-98.83204
78361,27.08457,-98.73973
78362,27.86668,-97.20167
78363,27.43836,-97.85532
78368,28.11299,-97.81201
78369,27.42418,-99.08229
78370,27.94238,-97.6033
78371,27.5493,-99.04716
78372,27.9979,-98.09669
78373,27.78075,-97.11737
78374,27.88849,-97.29366
78375,27.38282,-98.16351
78376,27.37163,-98.47721
78377,28.3418,-97.18051
78379,27.30211,-97.79361
78380,27.77872,-97.7363
78382,28.11489,-97.06342
78383,28.07713,-97.94425
78384,27.73068,-98.4707
78385,27.1276,-97.8369
78387,28.08224,-97.55255
78389,28.244,-97.66619
78390,28.00198,-97.35631
78391,28.18297,-97.72743
78393,28.18097,-97.35427
78401,27.79734,-97.40118
78402,27.82413,-97.4091
78404,27.76798,-97.39946
78405,27.77404,-97.43872
78406,27.77197,-97.51543
78407,27.80762,-97.44772
78408,27.80081,-97.44339
78409,27.81729,-97.51458
78410,27.83798,-97.59388
78411,27.7293,-97.38504
78412,27.70364,-97.34264
78413,27.68345,-97.40409
78414,27.65992,-97.369
78415,27.65437,-97.48712
78416,27.74933,-97.43759
78417,27.73753,-97.46771
78418,27.52732,-97.29313
78501,26.21599,-98.2391
78503,26.16229,-98.25132
78504,26.27758,-98.23728
78516,26.14256,-98.11977
78520,25.96564,-97.55103
78521,25.95109,-97.32078
78526,25.99587,-97.44991
78535,26.24948,-97.73124
78536,26.6432,-98.44369
78537,26.17322,-98.05744
78538,26.36812,-97.97152
78539,26.28,-98.18311
78540,26.54911,-97.99164
78541,26.4528,-98.28632
78542,26.44412,-98.09163
78543,26.30117,-98.00508
78545,26.591,-99.13889
78547,26.30868,-98.69723
78548,26.27654,-98.65527
78549,26.48528,-98.02329
78550,26.25469,-97.66406
78552,26.19664,-97.75083
78557,26.10844,-98.25118
78558,26.29276,-98.02366
78559,26.14549,-97.82765
78560,26.25545,-98.49515
78561,26.4687,-97.91595
78562,26.28809,-97.89293
78563,26.66557,-98.2517
78564,26.67801,-99.13171
78565,26.24453,-98.561
78566,26.13543,-97.42184
78567,26.04607,-97.73866
78569,26.37417,-97.73851
78570,26.17149,-97.9112
78572,26.19848,-98.35633
78573,26.29745,-98.30242
78574,26.31118,-98.37293
78575,26.03234,-97.55083
78576,26.32584,-98.46799
78577,26.1665,-98.19082
78578,26.05336,-97.31004
78579,26.0892,-97.94627
78580,26.50065,-97.75087
78582,26.53937,-98.73985
78583,26.28166,-97.4686
78584,26.56226,-98.98471
78585,26.4856,-99.07737
78586,26.10715,-97.64576
78588,26.73966,-98.39852
78589,26.15349,-98.15979
78590,26.50401,-97.63486
78591,26.65351,-98.53408
78592,26.06516,-97.8461
78593,26.26999,-97.82187
78594,26.34704,-97.8037
78595,26.31457,-98.54038
78596,26.10668,-97.99856
78597,26.2474,-97.19688
78599,26.2181,-97.99087
78602,30.12735,-97.32801
78605,30.77366,-98.04663
78606,30.09213,-98.45789
78607,30.81961,-98.488
78608,30.9341,-97.93255
78609,30.75975,-98.45271
78610,30.07962,-97.84047
78611,30.79188,-98.26663
78612,30.09301,-97.49017
78613,30.50683,-97.81939
78614,29.41314,-97.59429
78615,30.46426,-97.39061
78616,29.92687,-97.55655
78617,30.1508,-97.59928
78618,30.48624,-99.16794
78619,30.11215,-98.03101
78620,30.22214,-98.13491
78621,30.33737,-97.36053
78622,29.77225,-97.78229
78623,29.95973,-98.21933
78624,30.29227,-98.87141
78626,30.66664,-97.59878
78628,30.63981,-97.74636
78629,29.47762,-97.45093
78631,30.34576,-99.31161
78632,29.68866,-97.46858
78633,30.73803,-97.75465
78634,30.56,-97.54404
78635,30.20824,-98.5485
78636,30.31649,-98.42376
78638,29.65821,-97.79595
78639,30.65823,-98.45506
78640,29.99619,-97.82355
78641,30.55851,-97.91473
78642,30.6946,-97.94087
78643,30.68161,-98.71281
78644,29.87111,-97.67292
78645,30.4502,-97.96934
78648,29.69594,-97.63827
78650,30.30536,-97.21574
78652,30.13462,-97.8606
78653,30.33783,-97.52006
78654,30.57112,-98.20982
78655,29.82346,-97.83517
78656,29.90275,-97.8089
78657,30.53328,-98.37906
78658,29.59339,-97.62661
78659,30.20667,-97.12624
78660,30.44361,-97.59558
78661,29.72925,-97.74212
78662,29.94316,-97.44231
78663,30.41582,-98.31144
78664,30.50461,-97.64583
78665,30.55038,-97.63681
78666,29.8826,-97.97974
78669,30.4347,-98.13066
78670,29.76267,-97.84608
78671,30.20409,-98.63275
78672,30.88151,-98.49128
78674,30.67213,-97.59653
78675,30.4585,-98.70534
78676,30.04141,-98.15051
78677,29.34174,-97.59335
78681,30.5355,-97.71981
78701,30.27022,-97.74248
78702,30.26339,-97.7144
78703,30.29385,-97.76554
78704,30.24298,-97.76537
78705,30.2947,-97.739
78717,30.48988,-97.75393
78719,30.14465,-97.67148
78721,30.27127,-97.68345
78722,30.29005,-97.71458
78723,30.30423,-97.68578
78724,30.29474,-97.61439
78725,30.23554,-97.60859
78726,30.42898,-97.84254
78727,30.42894,-97.71736
78728,30.45537,-97.68948
78729,30.45738,-97.75516
78730,30.36322,-97.83847
78731,30.34766,-97.7687
78732,30.3802,-97.89291
78733,30.32338,-97.87762
78734,30.38079,-97.94676
78735,30.26634,-97.86775
78736,30.24833,-97.94965
78737,30.18935,-97.96059
78738,30.30668,-97.99002
78739,30.17596,-97.89087
78741,30.23007,-97.71389
78742,30.24375,-97.65869
78744,30.18024,-97.72888
78745,30.20743,-97.79822
78746,30.29759,-97.81136
78747,30.12521,-97.74117
78748,30.16144,-97.8227
78749,30.21329,-97.85732
78750,30.41685,-97.80223
78751,30.3108,-97.72278
78752,30.33141,-97.70364
78753,30.38353,-97.67335
78754,30.35633,-97.63925
78756,30.32219,-97.7402
78757,30.35164,-97.73267
78758,30.38768,-97.70665
78759,30.4027,-97.76093
78801,29.36407,-99.88476
78802,29.14481,-99.91983
78827,28.42865,-99.72393
78828,29.84372,-99.99375
78829,28.89351,-99.57401
78830,28.53226,-99.48219
78832,29.39512,-100.4069
78833,29.69785,-99.97248
78834,28.54776,-99.87286
78837,29.92708,-101.28057
78838,29.53476,-99.70757
78839,28.71282,-99.75516
78840,29.74499,-100.92362
78841,29.8459,-101.4653
78842,29.63677,-101.01044
78850,29.27937,-99.33581
78851,30.22441,-101.91733
78852,28.82698,-100.31543
78860,28.38168,-100.22962
78861,29.41778,-99.15663
78870,29.29829,-99.61255
78871,29.90185,-101.62018
78872,28.90751,-99.88039
78873,29.80966,-99.73953
78877,28.9533,-100.60429
78879,29.6435,-99.71733
78880,29.96486,-100.27779
78881,29.39333,-99.50972
78883,29.67707,-99.31851
78884,29.63823,-99.49308
78885,29.82682,-99.54502
78886,29.15453,-99.18749
78931,30.03117,-96.44291
78932,30.1656,-96.70793
78933,29.77209,-96.33829
78934,29.7023,-96.56741
78935,29.68797,-96.43006
78938,29.82757,-96.7041
78940,29.93139,-96.66701
78941,29.74201,-97.1561
78942,30.16803,-96.93153
78943,29.69721,-96.59538
78944,30.00401,-96.48945
78945,29.91594,-96.89031
78946,30.18947,-96.77412
78947,30.42378,-97.04183
78948,30.30748,-96.97022
78949,29.83681,-97.08062
78950,29.90735,-96.48518
78951,29.61361,-96.83746
78953,29.85552,-97.35214
78954,30.04507,-96.69774
78956,29.68322,-96.93454
78957,30.01279,-97.17481
78959,29.69877,-97.30153
78962,29.66951,-96.73815
78963,29.92586,-97.02767
79001,35.2824,-102.8023
79002,35.19819,-100.76956
79003,35.63873,-100.0881
79005,36.3874,-100.50627
79007,35.66635,-101.41444
79008,35.69845,-101.42383
79009,34.53016,-102.88533
79010,35.45283,-102.12013
79011,35.63111,-100.20866
79012,35.11701,-102.1072
79013,36.04183,-101.99335
79014,35.91912,-100.32123
79015,34.95259,-101.89925
79018,35.69322,-102.33767
79019,34.98099,-101.39288
79021,33.98366,-101.99302
79022,36.10004,-102.61443
79024,36.43877,-100.35188
79025,34.94943,-102.20117
79027,34.49238,-102.3378
79029,35.89513,-102.02756
79031,34.24501,-102.45225
79032,34.2878,-101.89492
79033,36.30684,-100.97661
79034,36.37524,-100.16581
79035,34.68301,-102.78573
79036,35.59727,-101.54826
79039,35.25237,-101.12206
79040,36.30113,-101.57841
79041,34.0376,-101.93466
79042,34.74802,-101.89449
79043,34.36761,-102.1374
79044,35.87456,-102.37903
79045,34.89831,-102.51228
79046,36.14237,-100.10709
79052,34.35869,-101.76276
79053,34.40284,-102.59106
79054,35.42894,-100.78086
79056,36.21724,-100.22139
79057,35.20638,-100.62157
79058,35.59509,-101.94925
79059,35.79825,-100.73531
79061,35.51987,-100.45706
79062,35.99616,-101.52733
79063,34.51063,-102.115
79064,34.17738,-102.12699
79065,35.52363,-100.90378
79066,35.49929,-101.03423
79068,35.33633,-101.45226
79070,36.25346,-100.80731
79072,34.1719,-101.745
79073,33.95608,-101.94924
79078,35.69856,-101.55
79079,35.20719,-100.24884
79080,35.70341,-101.21116
79081,36.21559,-101.21054
79082,34.21881,-102.2862
79083,35.87359,-101.51422
79084,36.25502,-102.01825
79085,34.73977,-102.50956
79086,36.13538,-101.79255
79087,36.32788,-102.93667
79088,34.57463,-101.69315
79091,34.87053,-102.11431
79092,35.28133,-102.48784
79093,36.26637,-101.02997
79094,34.84546,-101.52493
79095,34.88485,-100.19561
79096,35.45133,-100.1984
79097,35.43104,-101.17405
79098,35.15671,-102.21646
79101,35.20605,-101.83946
79102,35.19948,-101.84661
79103,35.18297,-101.7999
79104,35.2011,-101.79017
79106,35.20369,-101.89178
79107,35.23119,-101.7946
79108,35.37511,-101.80307
79109,35.1665,-101.88633
79110,35.14946,-101.87109
79111,35.21934,-101.68957
79118,35.10103,-101.74863
79119,35.10876,-102.01968
79121,35.17447,-101.92922
79124,35.26891,-102.02705
79201,34.4101,-100.33521
79220,33.7658,-100.76614
79225,34.25058,-99.50831
79226,34.91965,-100.99229
79227,33.87702,-99.74893
79229,33.67379,-100.744
79230,34.71353,-100.04878
79231,33.94164,-101.06579
79233,34.50195,-100.49165
79234,34.22108,-100.95509
79235,33.94794,-101.26088
79236,33.5992,-100.28095
79237,34.85566,-100.66588
79239,34.64837,-100.77015
79240,34.8836,-100.76797
79241,34.18069,-101.38507
79243,33.76426,-101.02557
79244,34.0383,-100.8059
79245,34.68001,-100.47552
79247,34.39704,-99.3807
79248,33.94146,-100.22159
79250,33.88134,-101.59881
79251,34.96174,-100.45441
79252,34.31001,-99.80874
79255,34.36113,-101.04924
79256,33.87463,-100.82078
79257,34.44868,-101.2995
79258,34.24344,-101.29647
79259,34.36243,-100.45594
79261,34.45525,-100.86876
79311,33.85781,-101.88228
79312,34.06218,-102.36794
79313,33.8126,-102.16093
79314,33.63016,-103.03051
79316,33.13478,-102.3058
79322,33.65887,-101.19814
79323,32.94678,-102.89674
79324,33.88759,-102.73534
79325,34.40798,-102.93821
79326,34.09913,-102.21433
79329,33.72503,-101.68807
79330,33.03072,-101.21727
79331,32.66775,-101.97488
79336,33.59962,-102.40214
79339,33.87938,-102.34682
79342,32.90313,-102.33188
79343,33.65096,-101.54459
79344,33.85677,-103.0143
79345,33.33611,-102.32789
79346,33.64805,-102.82309
79347,34.18804,-102.79682
79350,33.73115,-101.82296
79351,32.93191,-101.78581
79353,33.78723,-102.58723
79355,33.16605,-102.89485
79356,33.2562,-101.33245
79357,33.64659,-101.40577
79358,33.4321,-102.20017
79359,32.92872,-102.54718
79360,32.69018,-102.72482
79363,33.70769,-102.03804
79364,33.44681,-101.6355
79366,33.53016,-101.68367
79367,33.58938,-102.16805
79369,33.94322,-102.15916
79370,33.4638,-100.92328
79371,33.97942,-102.69414
79372,33.42482,-102.50108
79373,33.15905,-101.83628
79376,33.25506,-102.64143
79377,32.9309,-102.13653
79378,33.03075,-102.44482
79379,33.49523,-102.65345
79380,33.73913,-102.32784
79381,33.32312,-101.76982
79382,33.46578,-102.02282
79383,33.32429,-101.90801
79401,33.58683,-101.85179
79403,33.6433,-101.76595
79404,33.52651,-101.79856
79407,33.56566,-102.08895
79410,33.56962,-101.89124
79411,33.57012,-101.85773
79412,33.5464,-101.85765
79413,33.54576,-101.88775
79414,33.54862,-101.91943
79415,33.69863,-101.90497
79416,33.60473,-101.97658
79423,33.43376,-101.84751
79424,33.46865,-101.93881
79501,32.74332,-99.89332
79502,33.18305,-100.26499
79503,32.89003,-99.69033
79504,32.31336,-99.35271
79505,33.56323,-99.84003
79506,32.11366,-100.32613
79508,32.26999,-99.83032
79510,32.26006,-99.52872
79511,32.42982,-101.26699
79512,32.32614,-100.92807
79518,33.31644,-100.74382
79519,32.04926,-99.69857
79520,32.87581,-100.13012
79521,33.12478,-99.64061
79525,32.62745,-99.82711
79526,32.6443,-100.75192
79527,32.59637,-101.09939
79528,33.15936,-100.57982
79529,33.42911,-99.82915
79530,32.09981,-99.78178
79532,32.40804,-100.71357
79533,32.84898,-99.54739
79534,32.75559,-100.22273
79535,32.2219,-100.48421
79536,32.47333,-100.02859
79537,32.28033,-100.21402
79538,31.97891,-99.69177
79539,33.36965,-99.89207
79540,33.15173,-100.06289
79541,32.15018,-99.81617
79543,32.71864,-100.38724
79544,33.30557,-99.86565
79545,32.41806,-100.57753
79546,32.8792,-100.49136
79547,33.20478,-99.91023
79548,33.06989,-99.93005
79549,32.90152,-100.90407
79553,32.93785,-99.84022
79556,32.48451,-100.39263
79560,32.67514,-100.2094
79561,32.51974,-100.18369
79562,32.24168,-99.86766
79563,32.42222,-99.90929
79565,32.37637,-101.08415
79566,32.15454,-100.1098
79567,31.97678,-99.97787
79601,32.57226,-99.64921
79602,32.33568,-99.6699
79603,32.39904,-99.89222
79605,32.43394,-99.78182
79606,32.35477,-99.83139
79607,32.42289,-99.83904
79701,31.99239,-102.08105
79703,31.97998,-102.13158
79705,32.09619,-102.0508
79706,31.83622,-101.97025
79707,32.03304,-102.21189
79713,32.49861,-101.74554
79714,32.32947,-102.71323
79718,30.99474,-103.73293
79719,31.46042,-103.4051
79720,32.20171,-101.51395
79721,32.22491,-101.52737
79730,31.19335,-103.06396
79731,31.4477,-102.56095
79733,32.11036,-101.36683
79734,30.68526,-103.97911
79735,30.74837,-102.85518
79738,32.73625,-101.48269
79739,31.75515,-101.50668
79741,32.00833,-102.65675
79742,31.3605,-102.86027
79743,31.24911,-102.76766
79744,30.89083,-101.91305
79745,31.85302,-103.03325
79748,32.38784,-101.66889
79749,32.25551,-101.83419
79752,31.10993,-102.19225
79754,31.81735,-103.49163
79755,31.51298,-101.96934
79756,31.54626,-102.88338
79758,32.0112,-102.33569
79759,31.80913,-102.69819
79761,31.85603,-102.3485
79762,31.92573,-102.35502
79763,31.80766,-102.46744
79764,31.88546,-102.47378
79765,31.92205,-102.29878
79766,31.71014,-102.36185
79769,31.68212,-102.61973
79770,31.85389,-103.90585
79772,31.39852,-103.5867
79776,31.77513,-102.55573
79777,31.47772,-103.16337
79778,31.25857,-101.97359
79780,31.03937,-103.65754
79781,30.60111,-101.75348
79782,32.18599,-101.88823
79783,32.3321,-102.05007
79785,31.32135,-103.94006
79788,31.60544,-102.98261
79789,31.75047,-103.1948
79821,31.97677,-106.59822
79830,29.89491,-103.49925
79834,29.17102,-103.28736
79835,31.93555,-106.59491
79836,31.56975,-106.2112
79837,32.11472,-105.22792
79838,31.49362,-106.17024
79839,31.36476,-105.68693
79842,30.0151,-103.02301
79843,30.11987,-104.30359
79845,29.65332,-104.39724
79846,29.41684,-103.98559
79847,31.78975,-104.99032
79848,30.27747,-102.26187
79849,31.56449,-106.25275
79851,31.2687,-105.26255
79852,29.36484,-103.6029
79853,31.43559,-106.06493
79854,30.6109,-104.62469
79855,30.92331,-104.85583
79901,31.7597,-106.48049
79902,31.78431,-106.49768
79903,31.78622,-106.44194
79904,31.85005,-106.45417
79905,31.76665,-106.42523
79906,31.80906,-106.41954
79907,31.7074,-106.32681
79908,31.82974,-106.37763
79911,31.9361,-106.53569
79912,31.84839,-106.53272
79915,31.74593,-106.37245
79922,31.81126,-106.55823
79924,31.90224,-106.41355
79925,31.79851,-106.36327
79927,31.64566,-106.27359
79928,31.67896,-106.11511
79930,31.81078,-106.46846
79932,31.87753,-106.6068
79934,31.95206,-106.434
79935,31.76804,-106.33029
79936,31.77373,-106.29631
79938,31.85764,-106.03895
75390,32.814,-96.84283
75884,31.78928,-95.89263
75886,31.78698,-95.91234
75962,31.61981,-94.6484
76129,32.70934,-97.36255
76402,32.21728,-98.21702
77204,29.72168,-95.34356
77341,30.69818,-95.55886
77555,29.31082,-94.77641
77843,30.61527,-96.34027
76596,31.47626,-97.72696
76597,31.48446,-97.70983
76598,31.47543,-97.73488
76599,31.47092,-97.73361
76909,31.44135,-100.46624
79016,34.98338,-101.9148
79699,32.46221,-99.71502
79832,30.36316,-103.64934
75641,32.3846,-94.5757
76203,33.21213,-97.15181
76798,31.54606,-97.12085
78001,28.25327,-99.22731
78062,28.74599,-98.19711
78150,29.5381,-98.2815
78243,29.37213,-98.59349
78419,27.69689,-97.26881
78598,26.52363,-97.42327
78712,30.28393,-97.73294
78836,28.32336,-99.64569
78843,29.34904,-100.79188
79051,36.45421,-102.23423
79223,34.2317,-100.48085
79402,33.58124,-101.84201
79406,33.58336,-101.88082
79517,32.87754,-101.24144
79916,31.86268,-106.38912
79918,31.84691,-106.36936
79920,31.82261,-106.46037
